,,Category,Value,,
1664977627769,1664977627.775070,E4_Bvp,-17.12039,,
1664977627769,1664977627.790690,E4_Bvp,-12.60341,,
1664977627769,1664977627.806320,E4_Bvp,0.3064823,,
1664977627923,1664977627.821950,E4_Bvp,14.58375,,
1664977627923,1664977627.837570,E4_Bvp,22.48967,,
1664977627923,1664977627.853200,E4_Bvp,19.86003,,
1664977627923,1664977627.868820,E4_Bvp,8.66104,,
1664977627923,1664977627.884450,E4_Bvp,-4.254303,,
1664977627924,1664977627.900070,E4_Bvp,-11.31103,,
1664977627924,1664977627.915700,E4_Bvp,-8.43331,,
1664977627924,1664977627.931330,E4_Bvp,2.349829,,
1664977627924,1664977627.946950,E4_Bvp,14.5515,,
1664977627924,1664977627.962580,E4_Bvp,20.87258,,
1664977627924,1664977627.978200,E4_Bvp,17.45077,,
1664977628102,1664977627.993830,E4_Bvp,6.351675,,
1664977628102,1664977628.009450,E4_Bvp,-5.909283,,
1664977628102,1664977628.025080,E4_Bvp,-12.14128,,
1664977628102,1664977628.040710,E4_Bvp,-8.655506,,
1664977628102,1664977628.056330,E4_Bvp,2.554863,,
1664977628103,1664977628.071960,E4_Bvp,15.17205,,
1664977628103,1664977628.087580,E4_Bvp,21.8887,,
1664977628103,1664977628.103210,E4_Bvp,18.73254,,
1664977628103,1664977628.118830,E4_Bvp,7.375441,,
1664977628103,1664977628.134460,E4_Bvp,-14.05118,,
1664977628103,1664977628.150090,E4_Bvp,-5.998117,,
1664977628260,1664977628.165710,E4_Bvp,-3.052002,,
1664977628260,1664977628.181340,E4_Bvp,8.907679,,
1664977628260,1664977628.196960,E4_Bvp,-12.679,,
1664977628260,1664977628.212590,E4_Bvp,15.75512,,
1664977628261,1664977628.228210,E4_Bvp,13.08192,,
1664977628261,1664977628.243840,E4_Bvp,1.689846,,
1664977628261,1664977628.259470,E4_Bvp,-12.74108,,
1664977628261,1664977628.275090,E4_Bvp,-22.8291,,
1664977628261,1664977628.290720,E4_Bvp,-23.812,,
1664977628261,1664977628.306340,E4_Bvp,-15.8187,,
1664977628261,1664977628.321970,E4_Bvp,-4.13501,,
1664977628440,1664977628.337590,E4_Bvp,4.208921,,
1664977628440,1664977628.353220,E4_Bvp,4.630066,,
1664977628440,1664977628.368850,E4_Bvp,-2.539719,,
1664977628440,1664977628.384470,E4_Bvp,-12.04601,,
1664977628441,1664977628.400100,E4_Bvp,-17.18072,,
1664977628441,1664977628.415720,E4_Bvp,-13.72725,,
1664977628441,1664977628.431350,E4_Bvp,-2.787186,,
1664977628441,1664977628.446970,E4_Bvp,9.44582,,
1664977628441,1664977628.462600,E4_Bvp,15.69976,,
1664977628441,1664977628.478230,E4_Bvp,11.56383,,
1664977628441,1664977627.220000,E4_Bvp,-1.488581,,
1664977628463,1664977627.470000,E4_Bvp,-16.60453,,
1664977628464,1664977627.720000,E4_Bvp,-25.66541,,
1664977628464,1664977627.970000,E4_Bvp,-23.47312,,
1664977628464,1664977628.220000,E4_Bvp,-11.34237,,
1664977628464,1664977628.470000,E4_Bvp,4.019566,,
1664977628464,1664977628.493850,E4_Bvp,14.27935,,
1664977628621,1664977628.509480,E4_Bvp,13.95007,,
1664977628621,1664977628.525100,E4_Bvp,3.838409,,
1664977628621,1664977628.540730,E4_Bvp,-9.830734,,
1664977628621,1664977628.556360,E4_Bvp,-18.97707,,
1664977628621,1664977628.571980,E4_Bvp,-18.35799,,
1664977628621,1664977628.587610,E4_Bvp,-8.773346,,
1664977628621,1664977628.603230,E4_Bvp,3.963829,,
1664977628622,1664977628.618860,E4_Bvp,12.01184,,
1664977628622,1664977628.634480,E4_Bvp,10.47956,,
1664977628622,1664977628.650110,E4_Bvp,-12.15057,,
1664977628622,1664977628.665740,E4_Bvp,-4.033535,,
1664977628778,1664977628.681360,E4_Bvp,-19.17075,,
1664977628778,1664977628.696990,E4_Bvp,10.18929,,
1664977628779,1664977628.712610,E4_Bvp,18.27047,,
1664977628779,1664977628.728240,E4_Bvp,0.3831787,,
1664977628779,1664977628.743860,E4_Bvp,15.51793,,
1664977628779,1664977628.759490,E4_Bvp,3.434387,,
1664977628779,1664977628.775120,E4_Bvp,-10.74199,,
1664977628779,1664977628.790740,E4_Bvp,-18.36911,,
1664977628779,1664977628.806370,E4_Bvp,-14.60127,,
1664977628779,1664977628.821990,E4_Bvp,-1.055756,,
1664977628779,1664977628.837620,E4_Bvp,14.5747,,
1664977628958,1664977628.853240,E4_Bvp,23.51407,,
1664977628958,1664977628.868870,E4_Bvp,20.6852,,
1664977628959,1664977628.884500,E4_Bvp,7.698605,,
1664977628959,1664977628.900120,E4_Bvp,-7.949432,,
1664977628959,1664977628.915750,E4_Bvp,-17.75139,,
1664977628959,1664977628.931370,E4_Bvp,-6.182255,,
1664977628959,1664977628.947000,E4_Bvp,6.869148,,
1664977628959,1664977628.962620,E4_Bvp,-16.63009,,
1664977628959,1664977628.978250,E4_Bvp,14.70089,,
1664977628959,1664977628.993880,E4_Bvp,12.78736,,
1664977628959,1664977629.009500,E4_Bvp,2.737537,,
1664977629137,1664977629.025130,E4_Bvp,-9.246532,,
1664977629137,1664977629.040750,E4_Bvp,-15.92455,,
1664977629138,1664977629.056380,E4_Bvp,-13.42246,,
1664977629138,1664977629.072000,E4_Bvp,-3.473186,,
1664977629139,1664977629.087630,E4_Bvp,7.866642,,
1664977629139,1664977629.103260,E4_Bvp,13.64047,,
1664977629139,1664977629.118880,E4_Bvp,10.33355,,
1664977629139,1664977629.134510,E4_Bvp,-0.02795792,,
1664977629139,1664977629.150130,E4_Bvp,-11.04694,,
1664977629139,1664977629.165760,E4_Bvp,-15.62169,,
1664977629139,1664977629.181380,E4_Bvp,-10.31472,,
1664977629318,1664977629.197010,E4_Bvp,2.602177,,
1664977629318,1664977629.212640,E4_Bvp,16.08545,,
1664977629318,1664977629.228260,E4_Bvp,22.39624,,
1664977629318,1664977629.243890,E4_Bvp,17.55741,,
1664977629318,1664977629.259510,E4_Bvp,3.804726,,
1664977629319,1664977629.275140,E4_Bvp,-11.48069,,
1664977629319,1664977629.290760,E4_Bvp,-20.06424,,
1664977629319,1664977629.306390,E4_Bvp,-17.47424,,
1664977629319,1664977629.322020,E4_Bvp,-5.508114,,
1664977629319,1664977629.337640,E4_Bvp,8.727245,,
1664977629319,1664977629.353270,E4_Bvp,16.89389,,
1664977629498,1664977629.368890,E4_Bvp,14.14233,,
1664977629498,1664977629.384520,E4_Bvp,-13.7397,,
1664977629498,1664977629.400140,E4_Bvp,1.739162,,
1664977629498,1664977629.415770,E4_Bvp,-24.33796,,
1664977629498,1664977629.431400,E4_Bvp,-25.04709,,
1664977629498,1664977629.447020,E4_Bvp,-16.59471,,
1664977629498,1664977629.462650,E4_Bvp,-4.85635,,
1664977629498,1664977629.478270,E4_Bvp,2.973808,,
1664977629498,1664977629.493900,E4_Bvp,-5.5931,,
1664977629498,1664977629.509520,E4_Bvp,2.37394,,
1664977629499,1664977629.525150,E4_Bvp,-15.19192,,
1664977629679,1664977629.540780,E4_Bvp,-19.36768,,
1664977629679,1664977629.556400,E4_Bvp,-14.00599,,
1664977629679,1664977629.572030,E4_Bvp,-0.6923332,,
1664977629679,1664977629.587650,E4_Bvp,14.32485,,
1664977629679,1664977629.603280,E4_Bvp,23.33474,,
1664977629680,1664977629.618900,E4_Bvp,21.99606,,
1664977629680,1664977629.634530,E4_Bvp,11.63353,,
1664977629680,1664977629.650160,E4_Bvp,-1.352112,,
1664977629680,1664977629.665780,E4_Bvp,-9.131241,,
1664977629680,1664977629.681410,E4_Bvp,-7.126583,,
1664977629680,1664977629.697030,E4_Bvp,3.477863,,
1664977629813,1664977629.712660,E4_Bvp,16.12835,,
1664977629813,1664977629.728280,E4_Bvp,23.2643,,
1664977629813,1664977629.743910,E4_Bvp,20.29686,,
1664977629813,1664977629.759540,E4_Bvp,8.702484,,
1664977629813,1664977629.775160,E4_Bvp,-4.832211,,
1664977629813,1664977629.790790,E4_Bvp,-12.59533,,
1664977629813,1664977629.806410,E4_Bvp,-10.22083,,
1664977629813,1664977629.822040,E4_Bvp,0.3097572,,
1664977629813,1664977629.837660,E4_Bvp,12.18984,,
1664977629813,1664977629.853290,E4_Bvp,17.56462,,
1664977629813,1664977628.720000,E4_Bvp,12.60308,,
1664977629970,1664977628.970000,E4_Bvp,-0.2923279,,
1664977629970,1664977629.220000,E4_Bvp,-13.739,,
1664977629971,1664977629.470000,E4_Bvp,-19.70639,,
1664977629971,1664977629.720000,E4_Bvp,-14.52464,,
1664977629971,1664977629.970000,E4_Bvp,-0.9510174,,
1664977629971,1664977629.868920,E4_Bvp,13.12779,,
1664977629992,1664977629.884540,E4_Bvp,14.48533,,
1664977629993,1664977629.915790,E4_Bvp,19.59912,,
1664977629993,1664977629.900170,E4_Bvp,0.6225071,,
1664977629993,1664977629.931420,E4_Bvp,-14.21634,,
1664977629993,1664977629.947040,E4_Bvp,-21.7552,,
1664977629993,1664977629.962670,E4_Bvp,-17.93035,,
1664977629993,1664977629.978300,E4_Bvp,-5.172812,,
1664977629993,1664977629.993920,E4_Bvp,9.182066,,
1664977629994,1664977630.009550,E4_Bvp,17.08255,,
1664977629994,1664977630.025170,E4_Bvp,14.48201,,
1664977629994,1664977630.040800,E4_Bvp,3.424585,,
1664977630150,1664977630.056420,E4_Bvp,-9.056618,,
1664977630151,1664977630.072050,E4_Bvp,-15.38546,,
1664977630151,1664977630.087680,E4_Bvp,-11.65267,,
1664977630151,1664977630.103300,E4_Bvp,0.1313744,,
1664977630151,1664977630.118930,E4_Bvp,13.31409,,
1664977630151,1664977630.134550,E4_Bvp,20.62573,,
1664977630151,1664977630.150180,E4_Bvp,18.27191,,
1664977630151,1664977630.165800,E4_Bvp,8.276155,,
1664977630151,1664977630.181430,E4_Bvp,-3.039333,,
1664977630151,1664977630.197060,E4_Bvp,-8.669098,,
1664977630151,1664977630.212680,E4_Bvp,-5.127052,,
1664977630330,1664977630.228310,E4_Bvp,5.57128,,
1664977630330,1664977630.243930,E4_Bvp,22.46241,,
1664977630330,1664977630.259560,E4_Bvp,17.09707,,
1664977630330,1664977630.275180,E4_Bvp,18.29054,,
1664977630330,1664977630.290810,E4_Bvp,6.819048,,
1664977630330,1664977630.306440,E4_Bvp,-5.4398,,
1664977630330,1664977630.322060,E4_Bvp,-11.34561,,
1664977630330,1664977630.337690,E4_Bvp,-7.481869,,
1664977630330,1664977630.353310,E4_Bvp,3.911623,,
1664977630330,1664977630.368940,E4_Bvp,16.00215,,
1664977630330,1664977630.384560,E4_Bvp,21.51924,,
1664977630510,1664977630.400190,E4_Bvp,16.80644,,
1664977630511,1664977630.415820,E4_Bvp,4.193274,,
1664977630511,1664977630.431440,E4_Bvp,-9.422316,,
1664977630511,1664977630.462690,E4_Bvp,-16.53649,,
1664977630511,1664977630.447070,E4_Bvp,-13.36776,,
1664977630512,1664977630.478320,E4_Bvp,-2.024796,,
1664977630512,1664977630.493940,E4_Bvp,10.53858,,
1664977630512,1664977630.509570,E4_Bvp,16.69138,,
1664977630512,1664977630.525200,E4_Bvp,12.61559,,
1664977630512,1664977630.540820,E4_Bvp,0.2209549,,
1664977630512,1664977630.556450,E4_Bvp,-13.35056,,
1664977630668,1664977630.572070,E4_Bvp,-20.333,,
1664977630668,1664977630.587700,E4_Bvp,-16.31346,,
1664977630668,1664977630.603320,E4_Bvp,-3.194675,,
1664977630668,1664977630.618950,E4_Bvp,12.22279,,
1664977630668,1664977630.650200,E4_Bvp,21.96548,,
1664977630669,1664977630.634580,E4_Bvp,21.52924,,
1664977630669,1664977630.665830,E4_Bvp,12.47807,,
1664977630669,1664977630.681450,E4_Bvp,0.973259,,
1664977630669,1664977630.697080,E4_Bvp,-5.573055,,
1664977630669,1664977630.712700,E4_Bvp,-3.502884,,
1664977630669,1664977630.728330,E4_Bvp,4.990623,,
1664977630848,1664977630.743960,E4_Bvp,13.31213,,
1664977630848,1664977630.759580,E4_Bvp,14.51468,,
1664977630848,1664977630.775210,E4_Bvp,5.62421,,
1664977630848,1664977630.790830,E4_Bvp,-9.883968,,
1664977630848,1664977630.806460,E4_Bvp,-24.31187,,
1664977630848,1664977630.822080,E4_Bvp,-29.65051,,
1664977630848,1664977630.837710,E4_Bvp,-22.76101,,
1664977630849,1664977630.853340,E4_Bvp,-7.110043,,
1664977630849,1664977630.868960,E4_Bvp,8.904541,,
1664977630849,1664977630.884590,E4_Bvp,16.66947,,
1664977630849,1664977630.900210,E4_Bvp,12.04762,,
1664977631028,1664977630.915840,E4_Bvp,-2.486343,,
1664977631028,1664977630.931470,E4_Bvp,-29.64856,,
1664977631028,1664977630.947090,E4_Bvp,-19.15205,,
1664977631029,1664977630.962720,E4_Bvp,-29.46084,,
1664977631029,1664977630.978340,E4_Bvp,-20.11687,,
1664977631029,1664977630.993970,E4_Bvp,-7.891594,,
1664977631029,1664977631.009590,E4_Bvp,0.1681595,,
1664977631029,1664977631.025220,E4_Bvp,0.4704285,,
1664977631029,1664977631.040850,E4_Bvp,-5.441463,,
1664977631029,1664977631.056470,E4_Bvp,-11.79208,,
1664977631030,1664977631.072100,E4_Bvp,-12.82909,,
1664977631185,1664977631.087720,E4_Bvp,-6.177422,,
1664977631186,1664977631.103350,E4_Bvp,5.432049,,
1664977631186,1664977631.118970,E4_Bvp,15.66089,,
1664977631186,1664977631.134600,E4_Bvp,18.32533,,
1664977631186,1664977631.150230,E4_Bvp,11.2046,,
1664977631186,1664977631.165850,E4_Bvp,-2.34565,,
1664977631186,1664977631.181480,E4_Bvp,-15.1115,,
1664977631186,1664977631.197100,E4_Bvp,-19.94646,,
1664977631186,1664977631.228350,E4_Bvp,-13.68868,,
1664977631186,1664977631.212730,E4_Bvp,0.6986237,,
1664977631186,1664977631.259610,E4_Bvp,15.78159,,
1664977631366,1664977631.275230,E4_Bvp,23.66254,,
1664977631366,1664977631.243980,E4_Bvp,20.34013,,
1664977631366,1664977631.290860,E4_Bvp,8.099953,,
1664977631366,1664977631.306480,E4_Bvp,-5.935566,,
1664977631366,1664977631.322110,E4_Bvp,-13.70756,,
1664977631366,1664977631.337730,E4_Bvp,-10.71505,,
1664977631366,1664977631.353360,E4_Bvp,1.236538,,
1664977631366,1664977631.368990,E4_Bvp,15.20164,,
1664977631366,1664977631.384610,E4_Bvp,23.11349,,
1664977631366,1664977631.400240,E4_Bvp,20.32674,,
1664977631366,1664977630.220000,E4_Bvp,8.343967,,
1664977631455,1664977630.470000,E4_Bvp,-6.063881,,
1664977631455,1664977630.720000,E4_Bvp,-14.87882,,
1664977631455,1664977630.970000,E4_Bvp,-13.40225,,
1664977631455,1664977631.220000,E4_Bvp,-3.121304,,
1664977631456,1664977631.470000,E4_Bvp,9.150288,,
1664977631456,1664977631.415860,E4_Bvp,15.3162,,
1664977631545,1664977631.431490,E4_Bvp,-2.730137,,
1664977631546,1664977631.447110,E4_Bvp,10.80305,,
1664977631546,1664977631.462740,E4_Bvp,-18.14236,,
1664977631546,1664977631.478370,E4_Bvp,-27.12784,,
1664977631546,1664977631.493990,E4_Bvp,-25.01273,,
1664977631546,1664977631.509620,E4_Bvp,-13.6833,,
1664977631546,1664977631.525240,E4_Bvp,-0.4054146,,
1664977631546,1664977631.540870,E4_Bvp,6.492386,,
1664977631546,1664977631.556490,E4_Bvp,2.686146,,
1664977631546,1664977631.572120,E4_Bvp,-22.65691,,
1664977631546,1664977631.587750,E4_Bvp,-28.27817,,
1664977631703,1664977631.603370,E4_Bvp,-22.33674,,
1664977631703,1664977631.619000,E4_Bvp,-9.55991,,
1664977631703,1664977631.634620,E4_Bvp,-7.641979,,
1664977631703,1664977631.650250,E4_Bvp,7.81543,,
1664977631703,1664977631.665870,E4_Bvp,15.50086,,
1664977631704,1664977631.681500,E4_Bvp,11.40581,,
1664977631704,1664977631.697130,E4_Bvp,-1.520134,,
1664977631704,1664977631.712750,E4_Bvp,-15.22706,,
1664977631704,1664977631.728380,E4_Bvp,-21.21986,,
1664977631704,1664977631.744000,E4_Bvp,-15.60062,,
1664977631704,1664977631.759630,E4_Bvp,-1.348694,,
1664977631883,1664977631.775250,E4_Bvp,13.60186,,
1664977631883,1664977631.790880,E4_Bvp,20.90548,,
1664977631883,1664977631.806510,E4_Bvp,16.69281,,
1664977631884,1664977631.837760,E4_Bvp,4.004543,,
1664977631884,1664977631.884630,E4_Bvp,-9.317245,,
1664977631884,1664977631.853380,E4_Bvp,-15.06334,,
E4_Bvp,-16.062150,E4_Bvp,-9.561314,,
1664977631884,1664977631.900260,E4_Bvp,4.163284,,
1664977631884,1664977631.915890,E4_Bvp,18.33034,,
1664977631884,1664977631.822130,E4_Bvp,24.81752,,
1664977631884,1664977631.931510,E4_Bvp,19.97813,,
1664977632041,1664977631.947140,E4_Bvp,7.005157,,
1664977632042,1664977631.962760,E4_Bvp,-6.399906,,
1664977632042,1664977631.978390,E4_Bvp,-12.18747,,
1664977632042,1664977631.994010,E4_Bvp,-6.87009,,
1664977632042,1664977632.009640,E4_Bvp,6.378738,,
1664977632042,1664977632.025270,E4_Bvp,19.76456,,
1664977632042,1664977632.040890,E4_Bvp,25.22828,,
1664977632042,1664977632.056520,E4_Bvp,19.27284,,
1664977632042,1664977632.072140,E4_Bvp,5.275814,,
1664977632042,1664977632.087770,E4_Bvp,-8.882477,,
1664977632042,1664977632.103390,E4_Bvp,-15.03312,,
1664977632220,1664977632.134650,E4_Bvp,-9.681026,,
1664977632220,1664977632.150270,E4_Bvp,3.755775,,
1664977632220,1664977632.119020,E4_Bvp,17.11062,,
1664977632221,1664977632.165900,E4_Bvp,22.06118,,
1664977632221,1664977632.181520,E4_Bvp,15.05173,,
1664977632221,1664977632.197150,E4_Bvp,-0.2854881,,
1664977632221,1664977632.212770,E4_Bvp,-15.58005,,
1664977632221,1664977632.228400,E4_Bvp,-22.22299,,
1664977632221,1664977632.244030,E4_Bvp,-16.56548,,
1664977632221,1664977632.259650,E4_Bvp,-2.196739,,
1664977632221,1664977632.275280,E4_Bvp,12.33455,,
1664977632400,1664977632.290900,E4_Bvp,18.41908,,
1664977632400,1664977632.306530,E4_Bvp,12.44887,,
1664977632400,1664977632.322150,E4_Bvp,-1.8577,,
1664977632400,1664977632.337780,E4_Bvp,-15.85436,,
1664977632400,1664977632.353410,E4_Bvp,-20.91996,,
1664977632400,1664977632.369030,E4_Bvp,-13.435,,
1664977632401,1664977632.384660,E4_Bvp,2.923935,,
1664977632401,1664977632.400280,E4_Bvp,19.46996,,
1664977632402,1664977632.415910,E4_Bvp,27.37981,,
1664977632402,1664977632.431530,E4_Bvp,22.54868,,
1664977632402,1664977632.447160,E4_Bvp,7.880127,,
1664977632559,1664977632.462790,E4_Bvp,-8.618149,,
1664977632559,1664977632.478410,E4_Bvp,-18.44873,,
1664977632559,1664977632.494040,E4_Bvp,-17.24698,,
1664977632559,1664977632.509660,E4_Bvp,-7.232384,,
1664977632559,1664977632.525290,E4_Bvp,4.442463,,
1664977632560,1664977632.540910,E4_Bvp,10.02341,,
1664977632560,1664977632.556540,E4_Bvp,5.599323,,
1664977632560,1664977632.587790,E4_Bvp,-6.382748,,
1664977632560,1664977632.572170,E4_Bvp,-18.79346,,
1664977632560,1664977632.603420,E4_Bvp,-23.87961,,
1664977632561,1664977632.619040,E4_Bvp,-17.99742,,
1664977632738,1664977632.634670,E4_Bvp,-3.887226,,
1664977632738,1664977632.650290,E4_Bvp,10.86668,,
1664977632738,1664977632.665920,E4_Bvp,18.10815,,
1664977632739,1664977632.697170,E4_Bvp,13.80209,,
1664977632739,1664977632.681550,E4_Bvp,0.7430534,,
1664977632739,1664977632.712800,E4_Bvp,-13.3802,,
1664977632739,1664977632.728420,E4_Bvp,-20.18844,,
1664977632739,1664977632.744050,E4_Bvp,-15.71589,,
1664977632739,1664977632.759670,E4_Bvp,-2.788368,,
1664977632739,1664977632.775300,E4_Bvp,10.98232,,
1664977632739,1664977632.790930,E4_Bvp,17.42573,,
1664977632918,1664977632.806550,E4_Bvp,12.92083,,
1664977632918,1664977632.822180,E4_Bvp,0.4306755,,
1664977632919,1664977632.837800,E4_Bvp,-12.29509,,
1664977632919,1664977632.853430,E4_Bvp,-17.51124,,
1664977632919,1664977632.869050,E4_Bvp,-11.90099,,
1664977632919,1664977632.884680,E4_Bvp,1.364803,,
1664977632919,1664977632.900310,E4_Bvp,14.62025,,
1664977632919,1664977632.915930,E4_Bvp,20.2406,,
1664977632920,1664977632.931560,E4_Bvp,15.25009,,
1664977632920,1664977632.947180,E4_Bvp,2.781582,,
1664977632920,1664977631.720000,E4_Bvp,-9.512318,,
1664977632965,1664977631.970000,E4_Bvp,-14.45092,,
1664977632965,1664977632.220000,E4_Bvp,-9.078415,,
1664977632965,1664977632.470000,E4_Bvp,3.555149,,
1664977632966,1664977632.720000,E4_Bvp,16.06501,,
1664977632966,1664977632.970000,E4_Bvp,21.3541,,
1664977632966,1664977632.962810,E4_Bvp,16.47102,,
1664977633098,1664977632.978430,E4_Bvp,4.25317,,
1664977633099,1664977632.994060,E4_Bvp,-8.238968,,
1664977633099,1664977633.009690,E4_Bvp,-13.86317,,
1664977633099,1664977633.025310,E4_Bvp,-9.551231,,
1664977633099,1664977633.040940,E4_Bvp,2.063732,,
1664977633099,1664977633.056560,E4_Bvp,14.01157,,
1664977633099,1664977633.072190,E4_Bvp,19.24926,,
1664977633099,1664977633.087820,E4_Bvp,14.52748,,
1664977633100,1664977633.103440,E4_Bvp,2.690796,,
1664977633100,1664977633.119070,E4_Bvp,-9.528797,,
1664977633100,1664977633.134690,E4_Bvp,-14.97563,,
1664977633255,1664977633.150320,E4_Bvp,-10.63029,,
1664977633256,1664977633.181570,E4_Bvp,0.45924,,
1664977633256,1664977633.165940,E4_Bvp,11.38976,,
1664977633256,1664977633.197200,E4_Bvp,15.07653,,
1664977633256,1664977633.212820,E4_Bvp,8.762081,,
1664977633256,1664977633.228450,E4_Bvp,-4.328217,,
1664977633256,1664977633.244070,E4_Bvp,-16.78148,,
1664977633256,1664977633.259700,E4_Bvp,-21.41156,,
1664977633256,1664977633.275320,E4_Bvp,-15.2892,,
1664977633256,1664977633.290950,E4_Bvp,-1.720909,,
1664977633256,1664977633.306580,E4_Bvp,11.53965,,
1664977633435,1664977633.322200,E4_Bvp,16.79996,,
1664977633436,1664977633.337830,E4_Bvp,10.57306,,
1664977633436,1664977633.353450,E4_Bvp,-4.33395,,
1664977633436,1664977633.369080,E4_Bvp,-20.21984,,
1664977633436,1664977633.384700,E4_Bvp,-28.86913,,
1664977633436,1664977633.400330,E4_Bvp,-26.08553,,
1664977633436,1664977633.415960,E4_Bvp,-13.96814,,
1664977633436,1664977633.431580,E4_Bvp,0.1803665,,
1664977633436,1664977633.447210,E4_Bvp,8.104027,,
1664977633436,1664977633.462830,E4_Bvp,5.480362,,
1664977633436,1664977633.478460,E4_Bvp,-5.675037,,
1664977633616,1664977633.494080,E4_Bvp,-17.97316,,
1664977633616,1664977633.509710,E4_Bvp,-23.21261,,
1664977633616,1664977633.540960,E4_Bvp,-17.30403,,
1664977633616,1664977633.525340,E4_Bvp,-2.828201,,
1664977633616,1664977633.556590,E4_Bvp,12.40201,,
1664977633616,1664977633.572210,E4_Bvp,20.18315,,
1664977633616,1664977633.587840,E4_Bvp,16.60665,,
1664977633616,1664977633.603460,E4_Bvp,4.800018,,
1664977633616,1664977633.619090,E4_Bvp,-7.359825,,
1664977633616,1664977633.634720,E4_Bvp,-11.7365,,
1664977633616,1664977633.650340,E4_Bvp,-4.970085,,
1664977633773,1664977633.665970,E4_Bvp,9.414249,,
1664977633773,1664977633.681590,E4_Bvp,23.45148,,
1664977633773,1664977633.697220,E4_Bvp,23.01494,,
1664977633773,1664977633.712840,E4_Bvp,8.683746,,
1664977633773,1664977633.728470,E4_Bvp,-5.865013,,
1664977633773,1664977633.744100,E4_Bvp,-12.70498,,
1664977633773,1664977633.759720,E4_Bvp,-8.259987,,
1664977633773,1664977633.775350,E4_Bvp,4.759884,,
1664977633773,1664977633.790970,E4_Bvp,18.79556,,
1664977633774,1664977633.806600,E4_Bvp,26.23093,,
1664977633774,1664977633.822220,E4_Bvp,23.25041,,
1664977633931,1664977633.837850,E4_Bvp,12.20016,,
1664977633931,1664977633.853480,E4_Bvp,-0.3123016,,
1664977633931,1664977633.869100,E4_Bvp,-4.983021,,
1664977633932,1664977633.884730,E4_Bvp,-7.142796,,
1664977633932,1664977633.900350,E4_Bvp,3.837135,,
1664977633932,1664977633.915980,E4_Bvp,13.20435,,
1664977633932,1664977633.931600,E4_Bvp,16.55761,,
1664977633932,1664977633.947230,E4_Bvp,11.48848,,
1664977633932,1664977633.962860,E4_Bvp,0.8264542,,
1664977633932,1664977633.978480,E4_Bvp,-8.768337,,
